-0.008562,0.049349,-0.098743,0.356199,-0.371866,0.000673,-0.008052,-0.079124,-0.139673,0.470853,-0.423987,-0.015629,-0.034917,1.491079,-0.039215,-0.383127,0.038307,0.101499,-0.008479,-0.019426,-1.463979,-0.010850,-0.349610,-0.010738,0.121820,-0.094109
-0.010634,0.049070,-0.095522,0.351790,-0.370658,0.000731,-0.010167,-0.080245,-0.138056,0.469700,-0.425269,-0.015594,-0.050095,1.490121,-0.038186,-0.402357,0.044075,0.116841,-0.013183,-0.022773,-1.462001,-0.018438,-0.369233,-0.015166,0.138117,-0.094907
-0.012930,0.048696,-0.092245,0.347338,-0.369396,0.000807,-0.012511,-0.081454,-0.136380,0.468526,-0.426544,-0.015543,-0.067245,1.488799,-0.036865,-0.422917,0.050882,0.133222,-0.018422,-0.026355,-1.459664,-0.028038,-0.390411,-0.020573,0.155615,-0.095570
-0.015674,0.048134,-0.088858,0.342801,-0.368028,0.000914,-0.015315,-0.082841,-0.134584,0.467307,-0.427806,-0.015457,-0.088337,1.486750,-0.034958,-0.446134,0.059763,0.151680,-0.024730,-0.030407,-1.456609,-0.041656,-0.414696,-0.027938,0.175511,-0.095960
-0.017968,0.047407,-0.087149,0.340673,-0.367129,0.001043,-0.017655,-0.083859,-0.133537,0.466701,-0.428262,-0.015335,-0.107679,1.484023,-0.032320,-0.462747,0.068771,0.164818,-0.030036,-0.033207,-1.453509,-0.057965,-0.432785,-0.036107,0.189829,-0.095331
-0.020038,0.046596,-0.086278,0.339748,-0.366464,0.001182,-0.019762,-0.084693,-0.132865,0.466400,-0.428316,-0.015194,-0.126147,1.480958,-0.029316,-0.476060,0.077841,0.175298,-0.034843,-0.035382,-1.450385,-0.075619,-0.447778,-0.044676,0.201359,-0.094191
-0.021572,0.045893,-0.085962,0.339485,-0.366122,0.001295,-0.021339,-0.085361,-0.132490,0.466238,-0.428243,-0.015064,-0.142266,1.477791,-0.026096,-0.483368,0.087063,0.181034,-0.038563,-0.035685,-1.447314,-0.095873,-0.456643,-0.053827,0.207226,-0.092060
-0.022973,0.045244,-0.085671,0.339232,-0.365809,0.001399,-0.022777,-0.085980,-0.132149,0.466082,-0.428169,-0.014941,-0.157925,1.474678,-0.022697,-0.489522,0.096202,0.185872,-0.041955,-0.035476,-1.444323,-0.116693,-0.464209,-0.063054,0.211954,-0.089789
-0.024108,0.044704,-0.085432,0.338997,-0.365555,0.001482,-0.023938,-0.086501,-0.131879,0.465940,-0.428093,-0.014832,-0.172665,1.471675,-0.018939,-0.493378,0.105175,0.188920,-0.044697,-0.034249,-1.441494,-0.138642,-0.469182,-0.072435,0.214411,-0.087243
-0.025050,0.044278,-0.085180,0.338732,-0.365330,0.001549,-0.024892,-0.086922,-0.131639,0.465802,-0.428023,-0.014734,-0.186677,1.468821,-0.014860,-0.495901,0.113874,0.190912,-0.046915,-0.032355,-1.438837,-0.161481,-0.472670,-0.081854,0.215789,-0.084872
-0.025895,0.043911,-0.084923,0.338452,-0.365120,0.001607,-0.025744,-0.087293,-0.131415,0.465666,-0.427957,-0.014642,-0.200325,1.466041,-0.010621,-0.497758,0.122437,0.192375,-0.048870,-0.030128,-1.436265,-0.184763,-0.475418,-0.091290,0.216630,-0.082589
-0.026515,0.043688,-0.084647,0.338166,-0.364962,0.001645,-0.026369,-0.087530,-0.131213,0.465541,-0.427907,-0.014563,-0.213023,1.463467,-0.005933,-0.498443,0.130480,0.192847,-0.050292,-0.027217,-1.433800,-0.209074,-0.477190,-0.100680,0.216929,-0.080689
-0.027077,0.043502,-0.084374,0.337898,-0.364827,0.001676,-0.026939,-0.087731,-0.131018,0.465423,-0.427866,-0.014488,-0.225486,1.460945,-0.001034,-0.498900,0.138303,0.193119,-0.051620,-0.024117,-1.431326,-0.233653,-0.478891,-0.110035,0.217172,-0.078848
-0.027526,0.043392,-0.084108,0.337664,-0.364739,0.001694,-0.027401,-0.087861,-0.130835,0.465320,-0.427843,-0.014419,-0.237485,1.458526,0.004282,-0.498903,0.145687,0.192994,-0.052762,-0.020644,-1.428835,-0.258767,-0.480449,-0.119324,0.217301,-0.077124
-0.027887,0.043340,-0.083861,0.337491,-0.364705,0.001700,-0.027780,-0.087933,-0.130664,0.465240,-0.427838,-0.014357,-0.248994,1.456188,0.009953,-0.498660,0.152649,0.192638,-0.053755,-0.016792,-1.426266,-0.284283,-0.482085,-0.128562,0.217390,-0.075381
-0.028203,0.043315,-0.083623,0.337348,-0.364698,0.001701,-0.028116,-0.087977,-0.130500,0.465172,-0.427843,-0.014298,-0.260257,1.453891,0.015798,-0.498296,0.159400,0.192168,-0.054674,-0.012750,-1.423659,-0.310000,-0.483761,-0.137775,0.217460,-0.073628
-0.028428,0.043363,-0.083423,0.337304,-0.364770,0.001693,-0.028364,-0.087952,-0.130351,0.465136,-0.427875,-0.014251,-0.270511,1.451692,0.021807,-0.497755,0.165677,0.191536,-0.055360,-0.008376,-1.420850,-0.336490,-0.485657,-0.146898,0.217511,-0.072008
-0.028628,0.043428,-0.083234,0.337284,-0.364861,0.001687,-0.028588,-0.087908,-0.130205,0.465109,-0.427913,-0.014208,-0.280369,1.449506,0.027782,-0.497190,0.171833,0.190889,-0.056007,-0.003949,-1.417929,-0.363278,-0.487625,-0.155974,0.217562,-0.070451
-0.028780,0.043528,-0.083067,0.337313,-0.364989,0.001684,-0.028766,-0.087827,-0.130068,0.465096,-0.427962,-0.014172,-0.289440,1.447346,0.033690,-0.496578,0.177751,0.190211,-0.056574,0.000581,-1.414786,-0.390654,-0.489738,-0.164956,0.217613,-0.069021
-0.028898,0.043648,-0.082918,0.337373,-0.365140,0.001690,-0.028912,-0.087722,-0.129934,0.465091,-0.428019,-0.014143,-0.297678,1.445197,0.039428,-0.495945,0.183468,0.189549,-0.057264,0.005291,-1.411368,-0.418386,-0.492003,-0.173850,0.217663,-0.067552
-0.029000,0.043778,-0.082779,0.337447,-0.365301,0.001701,-0.029043,-0.087605,-0.129803,0.465090,-0.428080,-0.014117,-0.305500,1.443054,0.045080,-0.495303,0.189085,0.188896,-0.058015,0.010093,-1.407812,-0.446293,-0.494344,-0.182699,0.217712,-0.066063
-0.029063,0.043914,-0.082676,0.337551,-0.365475,0.001720,-0.029134,-0.087480,-0.129676,0.465089,-0.428144,-0.014098,-0.312230,1.440934,0.050530,-0.494673,0.194393,0.188275,-0.059189,0.015610,-1.403900,-0.473835,-0.496898,-0.191582,0.217753,-0.064159
-0.029119,0.044046,-0.082585,0.337659,-0.365648,0.001739,-0.029216,-0.087360,-0.129551,0.465072,-0.428203,-0.014081,-0.318601,1.438844,0.055871,-0.494061,0.199631,0.187673,-0.060460,0.021331,-1.399900,-0.501145,-0.499534,-0.200486,0.217791,-0.062113
-0.029161,0.044168,-0.082519,0.337776,-0.365818,0.001758,-0.029281,-0.087250,-0.129430,0.465026,-0.428249,-0.014071,-0.324262,1.436813,0.060999,-0.493484,0.204731,0.187107,-0.061922,0.027457,-1.395728,-0.527993,-0.502330,-0.209431,0.217821,-0.059789
-0.029195,0.044275,-0.082473,0.337883,-0.365973,0.001773,-0.029334,-0.087156,-0.129315,0.464938,-0.428274,-0.014068,-0.329313,1.434856,0.065922,-0.492968,0.209728,0.186540,-0.063435,0.033713,-1.391422,-0.554457,-0.505301,-0.218380,0.217844,-0.057414
-0.029226,0.044374,-0.082435,0.337986,-0.366122,0.001786,-0.029382,-0.087071,-0.129202,0.464830,-0.428289,-0.014070,-0.334060,1.432934,0.070744,-0.492482,0.214673,0.185972,-0.064971,0.040034,-1.387050,-0.580732,-0.508359,-0.227331,0.217864,-0.055014
-0.029252,0.044453,-0.082404,0.338043,-0.366236,0.001792,-0.029419,-0.087008,-0.129098,0.464662,-0.428271,-0.014083,-0.338174,1.431117,0.075466,-0.492066,0.219458,0.185381,-0.066340,0.045937,-1.382497,-0.606782,-0.511704,-0.236075,0.217873,-0.052805
-0.029277,0.044528,-0.082372,0.338082,-0.366335,0.001795,-0.029454,-0.086950,-0.128996,0.464488,-0.428248,-0.014098,-0.342204,1.429329,0.080296,-0.491653,0.224151,0.184759,-0.067628,0.051764,-1.377934,-0.632560,-0.515102,-0.244771,0.217880,-0.050651
-0.029300,0.044596,-0.082339,0.338086,-0.366408,0.001795,-0.029483,-0.086902,-0.128901,0.464304,-0.428216,-0.014118,-0.346071,1.427600,0.085339,-0.491249,0.228663,0.184077,-0.068757,0.057439,-1.373353,-0.657798,-0.518605,-0.253372,0.217882,-0.048609
-0.029322,0.044659,-0.082305,0.338064,-0.366460,0.001794,-0.029506,-0.086855,-0.128812,0.464121,-0.428182,-0.014145,-0.350044,1.425929,0.090930,-0.490814,0.232894,0.183373,-0.069701,0.063084,-1.368898,-0.682051,-0.522145,-0.261903,0.217879,-0.046494
-0.029342,0.044720,-0.082272,0.338028,-0.366500,0.001791,-0.029527,-0.086809,-0.128726,0.463938,-0.428147,-0.014174,-0.354070,1.424286,0.096794,-0.490363,0.236986,0.182657,-0.070554,0.068714,-1.364506,-0.705812,-0.525702,-0.270399,0.217873,-0.044343
-0.029359,0.044774,-0.082245,0.337972,-0.366520,0.001788,-0.029539,-0.086759,-0.128653,0.463765,-0.428114,-0.014223,-0.358159,1.422784,0.103416,-0.489874,0.240698,0.181936,-0.071149,0.074321,-1.360483,-0.727841,-0.529278,-0.278783,0.217857,-0.041961
-0.029376,0.044825,-0.082221,0.337910,-0.366538,0.001785,-0.029550,-0.086708,-0.128586,0.463596,-0.428081,-0.014281,-0.362097,1.421367,0.110085,-0.489379,0.244349,0.181209,-0.071685,0.079797,-1.356588,-0.749417,-0.532881,-0.287055,0.217833,-0.039491
-0.029393,0.044869,-0.082202,0.337838,-0.366548,0.001782,-0.029558,-0.086658,-0.128532,0.463435,-0.428049,-0.014358,-0.365736,1.420114,0.116846,-0.488874,0.247881,0.180472,-0.072103,0.085016,-1.352944,-0.770102,-0.536536,-0.295105,0.217796,-0.036849
-0.029409,0.044911,-0.082188,0.337755,-0.366554,0.001777,-0.029565,-0.086611,-0.128491,0.463280,-0.428019,-0.014450,-0.368769,1.419080,0.123279,-0.488379,0.251414,0.179721,-0.072582,0.089872,-1.349527,-0.790108,-0.540224,-0.302827,0.217744,-0.034109
